entry,at,order
-- ending hand #28 --,2023-02-17T18:10:57.953Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 0.64 from pot",2023-02-17T18:10:57.953Z,1.68E+14
"Uncalled bet of 0.64 returned to ""Teddy @ B8LTKKxPBI""",2023-02-17T18:10:57.953Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:10:57.135Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.64",2023-02-17T18:10:56.064Z,1.68E+14
"Flop:  [10♠, Q♣, J♥]",2023-02-17T18:10:52.305Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:10:51.409Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:10:50.330Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:10:49.282Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:10:46.497Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a small blind of 0.04",2023-02-17T18:10:46.497Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (26.04) | #2 ""Teddy @ B8LTKKxPBI"" (40.14) | #10 ""Thler @ p2tt-yMqE3"" (7.82)",2023-02-17T18:10:46.497Z,1.68E+14
"-- starting hand #28 (id: nbupkwd89ttz)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:10:46.497Z,1.68E+14
-- ending hand #27 --,2023-02-17T18:10:43.496Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 7.56 from pot",2023-02-17T18:10:43.496Z,1.68E+14
"Uncalled bet of 7.56 returned to ""Teddy @ B8LTKKxPBI""",2023-02-17T18:10:43.496Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:10:42.664Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 7.56",2023-02-17T18:10:41.708Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:10:38.370Z,1.68E+14
"River: Q♦, J♥, 4♣, Q♠ [2♠]",2023-02-17T18:10:38.163Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 2.52",2023-02-17T18:10:37.356Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.52",2023-02-17T18:10:36.333Z,1.68E+14
"Turn: Q♦, J♥, 4♣ [Q♠]",2023-02-17T18:10:31.087Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:10:30.159Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.84",2023-02-17T18:10:27.511Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T18:10:26.310Z,1.68E+14
"Flop:  [Q♦, J♥, 4♣]",2023-02-17T18:10:23.079Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:10:22.199Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:10:20.763Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:10:19.223Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T18:10:15.532Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:10:15.532Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (29.68) | #2 ""Teddy @ B8LTKKxPBI"" (36.22) | #10 ""Thler @ p2tt-yMqE3"" (8.10)",2023-02-17T18:10:15.532Z,1.68E+14
"-- starting hand #27 (id: 7g5vqlai5pyo)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:10:15.532Z,1.68E+14
-- ending hand #26 --,2023-02-17T18:10:09.481Z,1.68E+14
"""Thler @ p2tt-yMqE3"" shows a Q♣, 7♦.",2023-02-17T18:10:09.481Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 6.00 from pot with Two Pair, K's & 4's (combination: K♠, K♦, 4♦, 4♣, 7♣)",2023-02-17T18:10:09.481Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 4♦, 7♣.",2023-02-17T18:10:09.481Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:10:08.646Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:10:07.148Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:10:05.359Z,1.68E+14
"River: 6♥, 5♦, K♠, 4♣ [K♦]",2023-02-17T18:09:59.263Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 1.20",2023-02-17T18:09:58.386Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 1.20",2023-02-17T18:09:57.298Z,1.68E+14
"""Thler @ p2tt-yMqE3"" bets 1.20",2023-02-17T18:09:56.007Z,1.68E+14
"Turn: 6♥, 5♦, K♠ [4♣]",2023-02-17T18:09:52.536Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.48",2023-02-17T18:09:51.719Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.48",2023-02-17T18:09:50.683Z,1.68E+14
"""Thler @ p2tt-yMqE3"" bets 0.48",2023-02-17T18:09:49.113Z,1.68E+14
"Flop:  [6♥, 5♦, K♠]",2023-02-17T18:09:38.254Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.32",2023-02-17T18:09:37.342Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.32",2023-02-17T18:09:36.385Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.32",2023-02-17T18:09:34.816Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.08",2023-02-17T18:09:26.677Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:09:24.713Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:09:24.713Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (31.68) | #2 ""Teddy @ B8LTKKxPBI"" (32.22) | #10 ""Thler @ p2tt-yMqE3"" (10.10)",2023-02-17T18:09:24.713Z,1.68E+14
"-- starting hand #26 (id: 3ncuwsnfjkjf)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T18:09:24.713Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 8♠, 5♥.",2023-02-17T18:09:22.448Z,1.68E+14
-- ending hand #25 --,2023-02-17T18:09:21.069Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 12.60 from pot",2023-02-17T18:09:21.069Z,1.68E+14
"Uncalled bet of 19.08 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:09:21.069Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T18:09:20.244Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 19.08 and go all in",2023-02-17T18:09:16.026Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:09:13.548Z,1.68E+14
"River: 8♦, 5♠, J♣, 2♠ [6♦]",2023-02-17T18:09:11.631Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 5.04",2023-02-17T18:09:10.694Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 5.04",2023-02-17T18:09:09.291Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 2.52",2023-02-17T18:09:05.644Z,1.68E+14
"Turn: 8♦, 5♠, J♣ [2♠]",2023-02-17T18:09:03.427Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.84",2023-02-17T18:09:02.556Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:08:59.693Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.84",2023-02-17T18:08:58.029Z,1.68E+14
"Flop:  [8♦, 5♠, J♣]",2023-02-17T18:08:52.452Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.28",2023-02-17T18:08:51.628Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:08:47.804Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:08:45.985Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:08:42.010Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a small blind of 0.04",2023-02-17T18:08:42.010Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (25.24) | #2 ""Teddy @ B8LTKKxPBI"" (38.38) | #10 ""Thler @ p2tt-yMqE3"" (10.38)",2023-02-17T18:08:42.010Z,1.68E+14
"-- starting hand #25 (id: w4lxqxzheeso)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:08:42.010Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a A♥, 7♦.",2023-02-17T18:08:37.226Z,1.68E+14
-- ending hand #24 --,2023-02-17T18:08:35.402Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 3.36 from pot",2023-02-17T18:08:35.402Z,1.68E+14
"Uncalled bet of 3.36 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:08:35.402Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:08:34.584Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T18:08:22.130Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 4.20",2023-02-17T18:08:20.695Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.84",2023-02-17T18:08:18.471Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.84",2023-02-17T18:08:16.959Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:08:14.424Z,1.68E+14
"Flop:  [10♦, 6♦, A♦]",2023-02-17T18:08:12.574Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:08:11.743Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:08:10.795Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:08:09.309Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T18:08:04.021Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:08:04.021Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (23.00) | #2 ""Teddy @ B8LTKKxPBI"" (39.50) | #10 ""Thler @ p2tt-yMqE3"" (11.50)",2023-02-17T18:08:04.021Z,1.68E+14
"-- starting hand #24 (id: 5vyolehehp1d)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:08:04.021Z,1.68E+14
-- ending hand #23 --,2023-02-17T18:07:58.004Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 25.92 from pot with Three of a Kind, 8's (combination: 8♥, 8♣, 8♦, A♦, 7♥)",2023-02-17T18:07:58.004Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 8♥, A♦.",2023-02-17T18:07:58.004Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 8.64",2023-02-17T18:07:57.196Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 8.64",2023-02-17T18:07:55.350Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:07:52.994Z,1.68E+14
"River: 3♥, 8♣, 5♥, 8♦ [7♥]",2023-02-17T18:07:50.548Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 2.88",2023-02-17T18:07:49.700Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.88",2023-02-17T18:07:47.297Z,1.68E+14
"Turn: 3♥, 8♣, 5♥ [8♦]",2023-02-17T18:07:44.344Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:07:43.441Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.96",2023-02-17T18:07:41.722Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.96",2023-02-17T18:07:40.356Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:07:37.172Z,1.68E+14
"Flop:  [3♥, 8♣, 5♥]",2023-02-17T18:07:34.343Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.32",2023-02-17T18:07:33.499Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.32",2023-02-17T18:07:29.961Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.32",2023-02-17T18:07:27.528Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.08",2023-02-17T18:07:24.465Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:07:23.532Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:07:23.532Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (35.80) | #2 ""Teddy @ B8LTKKxPBI"" (26.38) | #10 ""Thler @ p2tt-yMqE3"" (11.82)",2023-02-17T18:07:23.532Z,1.68E+14
"-- starting hand #23 (id: a4i8rm6u0cpa)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T18:07:23.532Z,1.68E+14
-- ending hand #22 --,2023-02-17T18:07:17.530Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 0.20 from pot",2023-02-17T18:07:17.530Z,1.68E+14
"Uncalled bet of 0.20 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:07:17.530Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:07:16.641Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T18:07:15.540Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:06:54.705Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:06:50.474Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a small blind of 0.04",2023-02-17T18:06:50.474Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (35.68) | #2 ""Teddy @ B8LTKKxPBI"" (26.42) | #10 ""Thler @ p2tt-yMqE3"" (11.90)",2023-02-17T18:06:50.474Z,1.68E+14
"-- starting hand #22 (id: zzlrjnlz0rlt)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:06:50.474Z,1.68E+14
-- ending hand #21 --,2023-02-17T18:06:42.467Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 26.42 from pot with Straight, J High on the second run  (combination: J♠, 10♦, 9♥, 8♣, 7♦)",2023-02-17T18:06:42.467Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 26.42 from pot with Full House, 10's over 9's (combination: 10♥, 10♦, 10♠, 9♦, 9♥)",2023-02-17T18:06:42.467Z,1.68E+14
"River (second run): 7♦, 9♥, 10♦, 3♣ [K♠]",2023-02-17T18:06:38.465Z,1.68E+14
"River: 7♦, 9♥, 10♦, 3♣ [10♠]",2023-02-17T18:06:34.460Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 9♦, 10♥.",2023-02-17T18:06:30.377Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 8♣, J♠.",2023-02-17T18:06:30.377Z,1.68E+14
All players in hand choose to run it twice.,2023-02-17T18:06:29.517Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T18:06:29.517Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" chooses to  run it twice.",2023-02-17T18:06:29.116Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T18:06:28.306Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 25.16",2023-02-17T18:06:28.306Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 25.16 and go all in",2023-02-17T18:06:26.953Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 17.64",2023-02-17T18:06:23.361Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 5.04",2023-02-17T18:06:20.690Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.52",2023-02-17T18:06:18.402Z,1.68E+14
"Turn: 7♦, 9♥, 10♦ [3♣]",2023-02-17T18:06:16.103Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:06:15.249Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.84",2023-02-17T18:06:12.893Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T18:06:10.784Z,1.68E+14
"Flop:  [7♦, 9♥, 10♦]",2023-02-17T18:06:07.767Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:06:06.910Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:05:58.300Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:05:57.009Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T18:05:53.231Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:05:53.231Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (35.54) | #2 ""Teddy @ B8LTKKxPBI"" (26.28) | #10 ""Thler @ p2tt-yMqE3"" (12.18)",2023-02-17T18:05:53.231Z,1.68E+14
"-- starting hand #21 (id: 8kjdwiae0ptr)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:05:53.231Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a Q♣, 8♥.",2023-02-17T18:05:49.967Z,1.68E+14
-- ending hand #20 --,2023-02-17T18:05:46.624Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 9.00 from pot",2023-02-17T18:05:46.624Z,1.68E+14
"Uncalled bet of 3.00 returned to ""Teddy @ B8LTKKxPBI""",2023-02-17T18:05:46.624Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:05:45.803Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 6.00",2023-02-17T18:05:44.875Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 3.00",2023-02-17T18:05:42.135Z,1.68E+14
"Turn: A♠, 5♥, 4♠ [5♠]",2023-02-17T18:05:39.540Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 1.20",2023-02-17T18:05:38.678Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 1.20",2023-02-17T18:05:37.554Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.60",2023-02-17T18:05:35.432Z,1.68E+14
"Flop:  [A♠, 5♥, 4♠]",2023-02-17T18:05:32.733Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:05:31.901Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:05:30.680Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 0.28",2023-02-17T18:05:20.780Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:05:18.322Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:05:18.322Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (40.02) | #2 ""Teddy @ B8LTKKxPBI"" (21.76) | #10 ""Thler @ p2tt-yMqE3"" (12.22)",2023-02-17T18:05:18.322Z,1.68E+14
"-- starting hand #20 (id: wwsjislpiipk)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T18:05:18.322Z,1.68E+14
-- ending hand #19 --,2023-02-17T18:05:12.397Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 1.92 from pot",2023-02-17T18:05:12.397Z,1.68E+14
"Uncalled bet of 1.92 returned to ""Teddy @ B8LTKKxPBI""",2023-02-17T18:05:12.397Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:05:11.593Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 1.92",2023-02-17T18:05:09.969Z,1.68E+14
"Turn: 3♠, J♠, J♣ [9♠]",2023-02-17T18:05:07.390Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.64",2023-02-17T18:05:06.533Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.64",2023-02-17T18:05:04.989Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:05:01.816Z,1.68E+14
"Flop:  [3♠, J♠, J♣]",2023-02-17T18:04:58.839Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:04:58.029Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:04:53.250Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:04:48.545Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:04:44.780Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a small blind of 0.04",2023-02-17T18:04:44.780Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (40.94) | #2 ""Teddy @ B8LTKKxPBI"" (20.76) | #10 ""Thler @ p2tt-yMqE3"" (12.30)",2023-02-17T18:04:44.780Z,1.68E+14
"-- starting hand #19 (id: j7kukkm2zjtq)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:04:44.780Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 5♠, 6♠.",2023-02-17T18:04:42.550Z,1.68E+14
-- ending hand #18 --,2023-02-17T18:04:41.105Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 12.96 from pot",2023-02-17T18:04:41.105Z,1.68E+14
"Uncalled bet of 4.88 returned to ""dere @ IB1rRLac0F""",2023-02-17T18:04:41.105Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T18:04:40.295Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 9.20",2023-02-17T18:04:37.365Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 4.32",2023-02-17T18:04:32.173Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:04:29.592Z,1.68E+14
"River: 5♣, J♦, 6♥, A♠ [10♥]",2023-02-17T18:04:28.566Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 1.44",2023-02-17T18:04:27.744Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 1.44",2023-02-17T18:04:26.769Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:04:24.460Z,1.68E+14
"Turn: 5♣, J♦, 6♥ [A♠]",2023-02-17T18:04:22.294Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.48",2023-02-17T18:04:21.437Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.48",2023-02-17T18:04:20.554Z,1.68E+14
"Flop:  [5♣, J♦, 6♥]",2023-02-17T18:04:17.279Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.24",2023-02-17T18:04:16.412Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.24",2023-02-17T18:04:15.357Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:04:12.531Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T18:04:11.160Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:04:11.160Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (34.46) | #2 ""Teddy @ B8LTKKxPBI"" (27.24) | #10 ""Thler @ p2tt-yMqE3"" (12.30)",2023-02-17T18:04:11.160Z,1.68E+14
"-- starting hand #18 (id: rl3wji9vzrfu)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:04:11.160Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 10♠, 9♦.",2023-02-17T18:04:06.364Z,1.68E+14
-- ending hand #17 --,2023-02-17T18:04:04.555Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 0.24 from pot",2023-02-17T18:04:04.555Z,1.68E+14
"Uncalled bet of 12.06 returned to ""Thler @ p2tt-yMqE3""",2023-02-17T18:04:04.555Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T18:04:03.721Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:04:02.773Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 12.14 and go all in",2023-02-17T18:03:59.189Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.08",2023-02-17T18:03:51.844Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:03:50.657Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:03:50.657Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (34.54) | #2 ""Teddy @ B8LTKKxPBI"" (27.32) | #10 ""Thler @ p2tt-yMqE3"" (12.14)",2023-02-17T18:03:50.657Z,1.68E+14
"-- starting hand #17 (id: mlfhghj8bm8a)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T18:03:50.657Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 8♠, 4♥.",2023-02-17T18:03:46.458Z,1.68E+14
"""Thler @ p2tt-yMqE3"" shows a 6♥, 7♣.",2023-02-17T18:03:44.999Z,1.68E+14
-- ending hand #16 --,2023-02-17T18:03:43.650Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 6.48 from pot with Two Pair, 8's & 2's (combination: 8♦, 8♥, 2♠, 2♦, A♠)",2023-02-17T18:03:43.650Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 8♦, 2♠.",2023-02-17T18:03:43.650Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 2.88",2023-02-17T18:03:42.800Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 2.88",2023-02-17T18:03:41.712Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.72",2023-02-17T18:03:39.204Z,1.68E+14
"River: 5♣, 2♦, A♠, 9♥ [8♥]",2023-02-17T18:03:36.536Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:03:35.692Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:03:34.622Z,1.68E+14
